customerID,gender,SeniorCitizen,Partner,tenure,Contract,MonthlyCharges,TotalCharges,avg_monthly_spend,tenure_group,is_long_term_contract,Churn
4971-PUYQO,Female,0,false,27,Month-to-month,94.55,2724.6,100.91,2-4 years,0,true
3338-CVVEH,Male,0,false,12,Month-to-month,94.55,1173.55,97.8,0-1 year,0,false
4910-GMJOT,Female,0,false,1,Month-to-month,94.6,94.6,94.6,0-1 year,0,true
9058-MJLZC,Female,0,false,24,Month-to-month,94.6,2283.15,95.13,1-2 years,0,false
5567-WSELE,Male,1,true,3,Month-to-month,94.6,279.55,93.18,0-1 year,0,true
4070-OKWVH,Female,0,true,52,Month-to-month,94.6,5025.8,96.65,4-5 years,0,false
4124-MMETB,Male,0,false,22,Month-to-month,94.65,2104.55,95.66,1-2 years,0,true
5364-XYIRR,Male,0,true,51,Month-to-month,94.65,4812.75,94.37,4-5 years,0,true
4831-EOBFE,Male,0,true,29,Month-to-month,94.65,2649.15,91.35,2-4 years,0,true
6173-GOLSU,Male,1,true,67,Month-to-month,94.65,6079.0,90.73,5+ years,0,false
0848-ZGQIJ,Female,0,true,16,Month-to-month,94.65,1461.15,91.32,1-2 years,0,false
2037-SGXHH,Male,0,true,38,Month-to-month,94.65,3624.3,95.38,2-4 years,0,true
0129-KPTWJ,Male,0,true,72,Month-to-month,94.65,6747.35,93.71,5+ years,0,false
6583-KQJLK,Female,1,true,15,Month-to-month,94.65,1285.05,85.67,1-2 years,0,false
0148-DCDOS,Male,0,false,25,Month-to-month,94.7,2362.1,94.48,2-4 years,0,true
5955-ERIHD,Male,0,true,18,Month-to-month,94.7,1687.95,93.78,1-2 years,0,true
0325-XBFAC,Male,0,false,8,Month-to-month,94.7,740.3,92.54,0-1 year,0,true
3647-GMGDH,Male,0,true,22,Month-to-month,94.7,1914.9,87.04,1-2 years,0,true
6502-HCJTI,Male,1,true,7,Month-to-month,94.7,673.1,96.16,0-1 year,0,true
1472-TNCWL,Male,0,false,36,Month-to-month,94.7,3512.5,97.57,2-4 years,0,false
5168-MSWXT,Male,0,true,8,Month-to-month,94.75,759.55,94.94,0-1 year,0,false
7943-RQCHR,Female,0,false,9,Month-to-month,94.75,889.9,98.88,0-1 year,0,true
8017-LXHFA,Female,1,false,23,Month-to-month,94.75,2293.6,99.72,1-2 years,0,true
5144-TVGLP,Male,1,false,38,Month-to-month,94.75,3653.0,96.13,2-4 years,0,false
6350-XFYGW,Male,1,false,4,Month-to-month,94.75,422.4,105.6,0-1 year,0,false
0060-FUALY,Female,0,true,59,Month-to-month,94.75,5597.65,94.88,4-5 years,0,false
3096-GKWEB,Male,0,true,18,Month-to-month,94.75,1691.9,93.99,1-2 years,0,false
7982-VCELR,Female,0,false,36,Month-to-month,94.8,3565.65,99.05,2-4 years,0,false
7225-CBZPL,Male,1,true,17,Month-to-month,94.8,1563.9,91.99,1-2 years,0,false
3387-VATUS,Male,0,false,5,Month-to-month,94.85,462.8,92.56,0-1 year,0,true
5150-ITWWB,Male,1,false,3,Month-to-month,94.85,335.75,111.92,0-1 year,0,false
3045-XETSH,Female,0,false,10,Month-to-month,94.85,953.45,95.34,0-1 year,0,true
2344-JMOGN,Male,0,true,9,Month-to-month,94.85,890.6,98.96,0-1 year,0,true
7398-SKNQZ,Female,0,true,3,Month-to-month,94.9,273.2,91.07,0-1 year,0,false
7209-JCUDS,Male,0,false,10,Month-to-month,94.9,1048.85,104.88,0-1 year,0,true
2359-KLTEK,Female,0,true,41,Month-to-month,94.9,3848.0,93.85,2-4 years,0,false
9714-EDSUC,Male,0,false,4,Month-to-month,94.9,360.55,90.14,0-1 year,0,false
4391-LNRXK,Male,0,false,22,Month-to-month,94.95,2142.8,97.4,1-2 years,0,false
3452-GWUIN,Female,1,true,19,Month-to-month,94.95,1760.25,92.64,1-2 years,0,false
5349-IECLD,Male,0,false,2,Month-to-month,94.95,178.1,89.05,0-1 year,0,true
3874-EQOEP,Male,0,false,7,Month-to-month,95.0,655.5,93.64,0-1 year,0,true
0094-OIFMO,Female,1,false,11,Month-to-month,95.0,1120.3,101.85,0-1 year,0,true
2475-MROZF,Male,0,false,30,Month-to-month,95.0,2852.4,95.08,2-4 years,0,false
0684-AOSIH,Male,0,true,1,Month-to-month,95.0,95.0,95.0,0-1 year,0,true
1194-HVAIF,Female,0,true,27,Month-to-month,95.0,2462.55,91.21,2-4 years,0,false
2105-PHWON,Female,0,true,33,Month-to-month,95.0,3008.15,91.16,2-4 years,0,false
5119-KEPFY,Male,0,true,36,Month-to-month,95.0,3440.25,95.56,2-4 years,0,false
1597-LHYNC,Female,1,false,26,Month-to-month,95.0,2497.2,96.05,2-4 years,0,true
3951-NJCVI,Female,1,true,42,Month-to-month,95.05,3944.5,93.92,2-4 years,0,false
3793-MMFUH,Female,1,false,13,Month-to-month,95.05,1290.0,99.23,1-2 years,0,true
5889-JTMUL,Female,1,true,50,Month-to-month,95.05,4888.7,97.77,4-5 years,0,true
1095-JUDTC,Female,1,false,47,Month-to-month,95.05,4504.55,95.84,2-4 years,0,true
2823-LKABH,Female,0,false,18,Month-to-month,95.05,1679.4,93.3,1-2 years,0,false
5183-SNMJQ,Male,0,false,10,Month-to-month,95.1,865.1,86.51,0-1 year,0,false
9944-HKVVB,Female,0,false,3,Month-to-month,95.1,307.4,102.47,0-1 year,0,true
5382-SOYZL,Male,0,false,22,Month-to-month,95.1,2162.6,98.3,1-2 years,0,false
6242-MBHPK,Female,1,true,23,Month-to-month,95.1,2326.05,101.13,1-2 years,0,false
5649-ANRML,Male,1,false,2,Month-to-month,95.1,180.25,90.13,0-1 year,0,true
5178-LMXOP,Male,1,true,1,Month-to-month,95.1,95.1,95.1,0-1 year,0,true
2270-CHBFN,Female,0,true,44,Month-to-month,95.1,4060.55,92.29,2-4 years,0,false
6075-SLNIL,Male,0,false,38,Month-to-month,95.1,3691.2,97.14,2-4 years,0,false
9512-UIBFX,Male,0,true,18,Month-to-month,95.15,1779.95,98.89,1-2 years,0,true
3003-CMDUU,Female,0,true,25,Month-to-month,95.15,2395.7,95.83,2-4 years,0,false
7851-WZEKY,Female,0,false,2,Month-to-month,95.15,196.9,98.45,0-1 year,0,true
4659-NZRUF,Female,0,false,19,Month-to-month,95.15,1789.25,94.17,1-2 years,0,true
5982-FPVQN,Female,0,true,37,Month-to-month,95.15,3532.85,95.48,2-4 years,0,false
6328-ZPBGN,Female,1,false,11,Month-to-month,95.15,997.65,90.7,0-1 year,0,true
3049-SOLAY,Female,0,true,3,Month-to-month,95.2,292.85,97.62,0-1 year,0,true
2754-VDLTR,Male,0,false,10,Month-to-month,95.2,930.4,93.04,0-1 year,0,true
1960-UYCNN,Male,0,false,10,Month-to-month,95.25,1021.55,102.16,0-1 year,0,false
9061-TIHDA,Male,1,true,13,Month-to-month,95.25,1233.65,94.9,1-2 years,0,true
3207-OYBWH,Male,1,true,57,Month-to-month,95.25,5427.05,95.21,4-5 years,0,true
2824-MYYBN,Female,0,true,37,Month-to-month,95.25,3314.15,89.57,2-4 years,0,false
7547-EKNFS,Male,0,true,42,Month-to-month,95.25,3959.35,94.27,2-4 years,0,true
9793-WECQC,Male,0,false,23,Month-to-month,95.3,2192.9,95.34,1-2 years,0,false
2386-OWURY,Female,0,false,58,Month-to-month,95.3,5817.7,100.31,4-5 years,0,false
9921-EZKBY,Male,0,false,33,Month-to-month,95.3,3275.15,99.25,2-4 years,0,false
8421-WZOOW,Female,1,true,57,Month-to-month,95.3,5567.45,97.67,4-5 years,0,false
8357-EQXFO,Female,0,false,7,Month-to-month,95.35,660.9,94.41,0-1 year,0,true
2660-EMUBI,Male,1,false,10,Month-to-month,95.35,898.35,89.84,0-1 year,0,true
8755-IWJHN,Male,1,true,69,Month-to-month,95.35,6382.0,92.49,5+ years,0,false
2984-AFWNC,Female,0,false,3,Month-to-month,95.4,293.15,97.72,0-1 year,0,false
0701-RFGFI,Female,0,true,49,Month-to-month,95.4,4613.95,94.16,4-5 years,0,false
0396-YCHWO,Male,0,true,36,Month-to-month,95.4,3474.2,96.51,2-4 years,0,false
4724-WXVWF,Male,0,false,48,Month-to-month,95.4,4445.3,92.61,2-4 years,0,false
9279-CJEOJ,Female,1,false,21,Month-to-month,95.4,2025.1,96.43,1-2 years,0,false
1658-BYGOY,Male,1,false,18,Month-to-month,95.45,1752.55,97.36,1-2 years,0,true
8098-LLAZX,Female,1,false,4,Month-to-month,95.45,396.1,99.03,0-1 year,0,true
9776-OJUZI,Female,1,false,65,Month-to-month,95.45,6223.3,95.74,5+ years,0,false
3318-OSATS,Male,1,false,35,Month-to-month,95.45,3474.05,99.26,2-4 years,0,true
0295-PPHDO,Male,0,false,1,Month-to-month,95.45,95.45,95.45,0-1 year,0,true
4929-XIHVW,Male,1,true,2,Month-to-month,95.5,181.65,90.83,0-1 year,0,false
5302-BDJNT,Male,0,false,35,Month-to-month,95.5,3418.2,97.66,2-4 years,0,false
0564-MUUQK,Female,0,true,20,Month-to-month,95.5,1916.2,95.81,1-2 years,0,false
0564-JJHGS,Male,0,false,9,Month-to-month,95.5,829.1,92.12,0-1 year,0,true
0576-WNXXC,Male,1,true,27,Month-to-month,95.55,2510.2,92.97,2-4 years,0,true
4690-PKDQG,Female,1,true,42,Month-to-month,95.55,3930.6,93.59,2-4 years,0,false
3597-MVHJT,Female,0,false,27,Month-to-month,95.6,2595.25,96.12,2-4 years,0,false
3643-AHCFP,Male,1,true,7,Month-to-month,95.6,644.35,92.05,0-1 year,0,true
0637-YLETY,Female,0,false,16,Month-to-month,95.6,1555.65,97.23,1-2 years,0,true
6356-ELRKD,Female,0,false,1,Month-to-month,95.6,95.6,95.6,0-1 year,0,true
3320-VEOYC,Male,1,false,14,Month-to-month,95.6,1273.3,90.95,1-2 years,0,false
8610-WFCJF,Female,0,true,49,Month-to-month,95.6,4783.5,97.62,4-5 years,0,true
3269-ATYWD,Male,1,false,39,Month-to-month,95.65,3759.05,96.39,2-4 years,0,true
6857-VWJDT,Female,0,false,1,Month-to-month,95.65,95.65,95.65,0-1 year,0,true
3853-LYGAM,Male,0,false,17,Month-to-month,95.65,1640.0,96.47,1-2 years,0,false
2279-AXJJK,Male,0,true,52,Month-to-month,95.65,5088.4,97.85,4-5 years,0,false
8413-VONUO,Male,0,false,2,Month-to-month,95.65,167.3,83.65,0-1 year,0,true
3585-ISXZP,Female,0,false,8,Month-to-month,95.65,778.1,97.26,0-1 year,0,true
6212-ATMLK,Female,0,false,50,Month-to-month,95.7,4729.75,94.59,4-5 years,0,false
7011-CVEUC,Male,0,true,25,Month-to-month,95.7,2338.35,93.53,2-4 years,0,false
7480-QNVZJ,Male,1,false,50,Month-to-month,95.7,4816.7,96.33,4-5 years,0,true
2507-QZPQS,Male,0,false,15,Month-to-month,95.7,1451.1,96.74,1-2 years,0,false
0407-BDJKB,Male,0,true,60,Month-to-month,95.75,5742.9,95.71,4-5 years,0,true
3319-DWOEP,Male,1,true,6,Month-to-month,95.75,573.75,95.63,0-1 year,0,true
0916-QOFDP,Female,1,true,14,Month-to-month,95.8,1346.3,96.16,1-2 years,0,false
1393-IMKZG,Female,0,false,1,Month-to-month,95.85,95.85,95.85,0-1 year,0,false
0754-UKWQP,Male,0,false,2,Month-to-month,95.85,197.7,98.85,0-1 year,0,true
7426-RHZGU,Male,0,false,9,Month-to-month,95.9,827.45,91.94,0-1 year,0,false
6234-PFPXL,Male,0,true,22,Month-to-month,95.9,2234.95,101.59,1-2 years,0,false
8393-DLHGA,Male,0,false,25,Month-to-month,95.9,2448.75,97.95,2-4 years,0,true
1771-OADNZ,Male,1,true,29,Month-to-month,95.9,2745.2,94.66,2-4 years,0,true
9190-MFJLN,Male,1,false,19,Month-to-month,95.9,1777.9,93.57,1-2 years,0,true
4989-LIXVT,Male,1,false,68,Month-to-month,95.9,6503.2,95.64,5+ years,0,false
9495-SKLKD,Male,0,true,45,Month-to-month,95.95,4456.65,99.04,2-4 years,0,false
4647-MUZON,Female,0,true,18,Month-to-month,95.95,1745.5,96.97,1-2 years,0,false
3158-MOERK,Female,0,false,2,Month-to-month,96.0,174.8,87.4,0-1 year,0,true
6365-MTGZX,Male,0,false,24,Month-to-month,96.0,2122.45,88.44,1-2 years,0,true
2180-DXNEG,Female,0,false,12,Month-to-month,96.0,1062.1,88.51,0-1 year,0,true
4829-AUOAX,Female,0,false,46,Month-to-month,96.05,4399.5,95.64,2-4 years,0,true
7526-BEZQB,Male,0,false,12,Month-to-month,96.05,1148.1,95.67,0-1 year,0,true
9692-TUSXH,Female,0,false,18,Month-to-month,96.05,1740.7,96.71,1-2 years,0,true
6862-CQUMB,Male,0,false,37,Month-to-month,96.1,3646.8,98.56,2-4 years,0,false
0306-JAELE,Male,0,false,5,Month-to-month,96.1,453.4,90.68,0-1 year,0,true
9544-PYPSJ,Female,1,true,62,Month-to-month,96.1,6019.35,97.09,5+ years,0,false
5980-NOPLP,Female,0,true,44,Month-to-month,96.1,4364.1,99.18,2-4 years,0,true
5565-FILXA,Female,1,false,16,Month-to-month,96.15,1529.2,95.58,1-2 years,0,true
5959-BELXA,Male,1,false,32,Month-to-month,96.15,3019.25,94.35,2-4 years,0,true
0963-ZBDRN,Male,0,false,32,Month-to-month,96.2,3183.4,99.48,2-4 years,0,true
5655-JSMZM,Male,1,false,49,Month-to-month,96.2,4718.25,96.29,4-5 years,0,true
3737-GCSPV,Female,0,true,11,Month-to-month,96.2,1222.05,111.1,0-1 year,0,true
4060-LDNLU,Male,0,false,7,Month-to-month,96.2,639.7,91.39,0-1 year,0,false
7548-SEPYI,Female,0,false,5,Month-to-month,96.25,512.45,102.49,0-1 year,0,true
3500-RMZLT,Female,1,false,15,Month-to-month,96.3,1426.75,95.12,1-2 years,0,true
9508-ILZDG,Female,1,false,34,Month-to-month,96.35,3190.25,93.83,2-4 years,0,false
4657-FWVFY,Female,0,true,40,Month-to-month,96.35,3915.4,97.89,2-4 years,0,false
8245-UMPYT,Female,1,false,16,Month-to-month,96.4,1581.2,98.83,1-2 years,0,true
1010-DIAUQ,Male,0,false,5,Month-to-month,96.5,492.55,98.51,0-1 year,0,true
4039-HEUNW,Male,1,true,36,Month-to-month,96.5,3436.1,95.45,2-4 years,0,true
5937-EORGB,Male,1,true,15,Month-to-month,96.5,1392.25,92.82,1-2 years,0,false
2604-IJPDU,Female,0,true,20,Month-to-month,96.55,1901.65,95.08,1-2 years,0,false
6899-PPEEA,Female,1,false,37,Month-to-month,96.55,3580.3,96.76,2-4 years,0,true
4566-NECEV,Male,0,false,5,Month-to-month,96.55,500.1,100.02,0-1 year,0,false
6635-CPNUN,Male,0,true,28,Month-to-month,96.6,2684.35,95.87,2-4 years,0,false
9057-SIHCH,Female,0,false,3,Month-to-month,96.6,291.9,97.3,0-1 year,0,true
7813-ZGGAW,Male,1,false,31,Month-to-month,96.6,2877.95,92.84,2-4 years,0,false
4194-WHFCB,Female,0,true,59,Month-to-month,96.65,5580.8,94.59,4-5 years,0,false
8844-TONUD,Male,0,true,13,Month-to-month,96.65,1162.85,89.45,1-2 years,0,true
6821-BUXUX,Female,0,false,13,Month-to-month,96.65,1244.5,95.73,1-2 years,0,true
9809-IMGCQ,Male,1,false,22,Month-to-month,96.7,2082.95,94.68,1-2 years,0,true
0486-HECZI,Male,0,true,55,Month-to-month,96.75,5238.9,95.25,4-5 years,0,true
8547-NSBBO,Male,0,false,35,Month-to-month,96.75,3403.4,97.24,2-4 years,0,false
9961-JBNMK,Male,1,false,21,Month-to-month,96.8,2030.3,96.68,1-2 years,0,true
1264-BYWMS,Male,0,false,55,Month-to-month,96.8,5283.95,96.07,4-5 years,0,true
0480-BIXDE,Female,0,true,19,Month-to-month,96.8,1743.05,91.74,1-2 years,0,false
9909-IDLEK,Male,0,true,20,Month-to-month,96.8,1826.7,91.34,1-2 years,0,false
9290-SHCMB,Female,1,false,13,Month-to-month,96.85,1235.55,95.04,1-2 years,0,false
4007-NHVHI,Female,1,false,56,Month-to-month,96.85,5219.65,93.21,4-5 years,0,false
3323-CPBWR,Male,0,false,23,Month-to-month,96.9,2085.45,90.67,1-2 years,0,false
5827-MWCZK,Male,0,true,56,Month-to-month,96.95,5432.2,97.0,4-5 years,0,false
3644-QXEHN,Male,0,true,13,Month-to-month,97.0,1334.45,102.65,1-2 years,0,false
3898-GUYTS,Female,1,false,45,Month-to-month,97.05,4385.05,97.45,2-4 years,0,false
5981-ITEMU,Male,0,true,40,Month-to-month,97.1,3706.95,92.67,2-4 years,0,true
6645-MXQJT,Male,0,true,2,Month-to-month,97.1,184.15,92.08,0-1 year,0,false
7969-AULMZ,Female,0,false,21,Month-to-month,97.35,2119.5,100.93,1-2 years,0,true
9445-SZLCH,Female,0,true,36,Month-to-month,97.35,3457.9,96.05,2-4 years,0,true
5740-YHGTW,Male,0,true,70,Month-to-month,97.55,6669.05,95.27,5+ years,0,false
6393-WRYZE,Female,0,true,34,Month-to-month,97.65,3207.55,94.34,2-4 years,0,true
4947-DSMXK,Male,0,true,34,Month-to-month,97.7,3410.0,100.29,2-4 years,0,false
8276-MQBYC,Male,1,false,51,Month-to-month,97.8,4913.3,96.34,4-5 years,0,true
8168-UQWWF,Female,0,false,11,Month-to-month,97.85,1105.4,100.49,0-1 year,0,true
0329-GTIAJ,Female,0,false,3,Month-to-month,97.9,315.3,105.1,0-1 year,0,true
6108-OQZDQ,Female,0,true,4,Month-to-month,97.95,384.5,96.13,0-1 year,0,true
0011-IGKFF,Male,1,true,13,Month-to-month,98.0,1237.85,95.22,1-2 years,0,true
0655-RBDUG,Male,0,false,7,Month-to-month,98.05,713.0,101.86,0-1 year,0,true
5312-UXESG,Female,0,false,41,Month-to-month,98.05,3990.6,97.33,2-4 years,0,false
7295-JOMMD,Female,0,false,4,Month-to-month,98.1,396.3,99.08,0-1 year,0,true
2454-RPBRZ,Female,1,true,12,Month-to-month,98.1,1060.2,88.35,0-1 year,0,true
2665-NPTGL,Female,1,true,26,Month-to-month,98.1,2510.7,96.57,2-4 years,0,false
4472-VESGY,Female,0,true,52,Month-to-month,98.15,4993.4,96.03,4-5 years,0,false
2506-CLAKW,Female,0,false,6,Month-to-month,98.15,567.45,94.58,0-1 year,0,true
0952-KMEEH,Male,0,false,13,Month-to-month,98.15,1230.25,94.63,1-2 years,0,true
2446-BEGGB,Female,1,false,6,Month-to-month,98.25,560.6,93.43,0-1 year,0,true
9734-YWGEX,Female,0,false,9,Month-to-month,98.3,923.5,102.61,0-1 year,0,true
4735-ASGMA,Male,0,false,26,Month-to-month,98.35,2515.3,96.74,2-4 years,0,true
3545-CNWRG,Female,0,true,49,Month-to-month,98.35,4889.2,99.78,4-5 years,0,false
1323-OOEPC,Female,0,true,53,Month-to-month,98.4,5149.5,97.16,4-5 years,0,true
1866-RZZQS,Male,1,false,41,Month-to-month,98.4,4187.75,102.14,2-4 years,0,true
4598-XLKNJ,Female,1,true,25,Month-to-month,98.5,2514.5,100.58,2-4 years,0,true
1450-GALXR,Female,0,false,10,Month-to-month,98.5,1058.25,105.83,0-1 year,0,true
4021-RQSNY,Male,1,true,29,Month-to-month,98.5,3004.15,103.59,2-4 years,0,true
1455-UGQVH,Male,0,true,10,Month-to-month,98.5,1037.75,103.78,0-1 year,0,true
5138-WVKYJ,Male,0,false,10,Month-to-month,98.55,1008.55,100.85,0-1 year,0,true
6683-VLCTZ,Male,1,false,20,Month-to-month,98.55,1842.8,92.14,1-2 years,0,true
3211-AAPKX,Male,0,false,20,Month-to-month,98.55,2031.95,101.6,1-2 years,0,false
8949-JTMAY,Female,0,false,29,Month-to-month,98.6,2933.2,101.14,2-4 years,0,true
2208-UGTGR,Male,0,false,56,Month-to-month,98.6,5581.05,99.66,4-5 years,0,false
4902-OHLSK,Female,1,false,29,Month-to-month,98.65,2862.75,98.72,2-4 years,0,true
6559-PDZLR,Male,0,false,26,Month-to-month,98.65,2537.0,97.58,2-4 years,0,false
9172-ANCRX,Female,0,false,10,Month-to-month,98.7,973.25,97.33,0-1 year,0,true
7938-OUHIO,Male,0,false,3,Month-to-month,98.7,293.65,97.88,0-1 year,0,true
6988-CJEYV,Male,0,false,49,Month-to-month,98.7,4920.55,100.42,4-5 years,0,false
0946-CLJTI,Male,1,true,58,Month-to-month,98.7,5812.6,100.22,4-5 years,0,true
9133-AYJZG,Female,0,false,23,Month-to-month,98.7,2249.1,97.79,1-2 years,0,false
1427-VERSM,Female,0,true,56,Month-to-month,98.7,5669.5,101.24,4-5 years,0,false
7079-QRCBC,Female,0,false,24,Month-to-month,98.75,2407.3,100.3,1-2 years,0,true
6845-RGTYS,Female,0,true,47,Month-to-month,98.75,4533.7,96.46,2-4 years,0,true
1075-BGWOH,Male,1,true,16,Month-to-month,98.75,1587.55,99.22,1-2 years,0,true
5394-SVGJV,Male,0,false,37,Month-to-month,98.8,3475.55,93.93,2-4 years,0,true
0468-YRPXN,Male,0,false,29,Month-to-month,98.8,2807.1,96.8,2-4 years,0,false
3005-NFMTA,Male,1,false,55,Month-to-month,98.8,5617.75,102.14,4-5 years,0,true
1751-NCDLI,Male,1,true,46,Month-to-month,98.85,4564.9,99.24,2-4 years,0,false
3312-UUMZW,Male,0,true,32,Month-to-month,98.85,3145.9,98.31,2-4 years,0,false
6088-BXMRG,Female,0,true,32,Month-to-month,98.85,3089.6,96.55,2-4 years,0,false
4315-MURBD,Female,0,false,12,Month-to-month,98.9,1120.95,93.41,0-1 year,0,true
0354-WYROK,Female,1,true,31,Month-to-month,98.9,2911.3,93.91,2-4 years,0,true
2675-DHUTR,Male,1,true,58,Month-to-month,98.9,5780.7,99.67,4-5 years,0,false
2277-DJJDL,Male,1,true,60,Month-to-month,99.0,6017.9,100.3,4-5 years,0,false
5649-RXQTV,Male,0,false,51,Month-to-month,99.0,5038.15,98.79,4-5 years,0,false
6956-SMUCM,Female,0,false,3,Month-to-month,99.0,287.4,95.8,0-1 year,0,true
2025-JKFWI,Male,0,false,13,Month-to-month,99.0,1301.7,100.13,1-2 years,0,true
7028-DVOIQ,Male,1,false,35,Month-to-month,99.05,3395.8,97.02,2-4 years,0,true
5536-RTPWK,Male,0,true,49,Month-to-month,99.05,4853.75,99.06,4-5 years,0,true
3565-UNOCC,Female,1,true,29,Month-to-month,99.05,2952.85,101.82,2-4 years,0,true
5331-RGMTT,Male,1,true,54,Month-to-month,99.05,5295.7,98.07,4-5 years,0,false
3588-WSTTJ,Female,1,false,35,Month-to-month,99.05,3554.6,101.56,2-4 years,0,false
9420-LOJKX,Female,0,false,15,Month-to-month,99.1,1426.4,95.09,1-2 years,0,true
8065-BVEPF,Male,1,false,65,Month-to-month,99.1,6496.15,99.94,5+ years,0,false
0310-MVLET,Female,0,true,61,Month-to-month,99.15,6010.05,98.53,5+ years,0,true
4236-XPXAV,Female,0,true,5,Month-to-month,99.15,465.05,93.01,0-1 year,0,true
2227-JRSJX,Female,0,false,21,Month-to-month,99.15,1956.4,93.16,1-2 years,0,false
9974-JFBHQ,Male,0,false,64,Month-to-month,99.15,6171.2,96.42,5+ years,0,false
6907-NZZIJ,Female,0,false,36,Month-to-month,99.15,3615.6,100.43,2-4 years,0,true
2519-FAKOD,Male,0,false,38,Month-to-month,99.25,3777.15,99.4,2-4 years,0,true
6861-XWTWQ,Male,1,true,7,Month-to-month,99.25,665.45,95.06,0-1 year,0,true
3934-HXCFZ,Male,0,true,23,Month-to-month,99.25,2186.4,95.06,1-2 years,0,true
4445-ZJNMU,Male,0,false,9,Month-to-month,99.3,918.75,102.08,0-1 year,0,false
3524-WQDSG,Female,0,true,43,Month-to-month,99.3,4209.95,97.91,2-4 years,0,false
5480-TBGPH,Female,0,true,24,Month-to-month,99.3,2431.35,101.31,1-2 years,0,true
6467-CHFZW,Male,0,true,47,Month-to-month,99.35,4749.15,101.05,2-4 years,0,true
7780-OTDSO,Male,0,true,18,Month-to-month,99.4,1742.95,96.83,1-2 years,0,true
9732-EQMWY,Female,0,true,49,Month-to-month,99.4,5025.0,102.55,4-5 years,0,false
0487-RPVUM,Male,0,true,61,Month-to-month,99.4,5943.65,97.44,5+ years,0,false
0979-PHULV,Male,0,true,69,Month-to-month,99.45,7007.6,101.56,5+ years,0,true
6210-KBBPI,Male,1,false,9,Month-to-month,99.45,919.4,102.16,0-1 year,0,true
6627-CFOSN,Female,0,false,59,Month-to-month,99.45,5623.7,95.32,4-5 years,0,false
7450-NWRTR,Male,1,false,12,Month-to-month,99.45,1200.15,100.01,0-1 year,0,true
8019-ENHXU,Male,0,true,42,Month-to-month,99.45,4138.05,98.53,2-4 years,0,true
2003-CKLOR,Male,0,false,66,Month-to-month,99.5,6710.5,101.67,5+ years,0,true
1587-FKLZB,Male,1,true,66,Month-to-month,99.5,6822.15,103.37,5+ years,0,true
0897-FEGMU,Female,0,true,11,Month-to-month,99.5,1056.95,96.09,0-1 year,0,true
2568-OIADY,Female,0,true,37,Month-to-month,99.5,3762.0,101.68,2-4 years,0,true
4009-ALQFH,Female,0,false,25,Month-to-month,99.5,2369.05,94.76,2-4 years,0,true
8818-XYFCQ,Male,0,true,32,Month-to-month,99.55,3204.65,100.15,2-4 years,0,true
4803-AXVYP,Female,1,false,38,Month-to-month,99.55,3734.25,98.27,2-4 years,0,true
2012-NWRPA,Female,1,true,11,Month-to-month,99.55,1131.2,102.84,0-1 year,0,true
2265-CYWIV,Female,1,true,4,Month-to-month,99.6,347.65,86.91,0-1 year,0,true
9305-CDSKC,Female,0,false,8,Month-to-month,99.65,820.5,102.56,0-1 year,0,true
0447-RXSGD,Male,0,false,24,Month-to-month,99.65,2404.85,100.2,1-2 years,0,false
8468-EHYJA,Female,0,true,57,Month-to-month,99.65,5497.05,96.44,4-5 years,0,false
2674-MLXMN,Female,1,false,71,Month-to-month,99.65,6951.15,97.9,5+ years,0,false
7783-YKGDV,Female,0,false,12,Month-to-month,99.7,1238.45,103.2,0-1 year,0,true
6543-XRMYR,Female,1,false,30,Month-to-month,99.7,2967.35,98.91,2-4 years,0,true
4128-ETESU,Female,1,true,47,Month-to-month,99.7,4747.2,101.0,2-4 years,0,false
6215-NQCPY,Male,0,false,15,Month-to-month,99.7,1566.75,104.45,1-2 years,0,false
0107-YHINA,Male,0,false,1,Month-to-month,99.75,99.75,99.75,0-1 year,0,true
0420-HLGXF,Female,1,false,39,Month-to-month,99.75,4036.0,103.49,2-4 years,0,false
7240-FQLHE,Female,1,true,18,Month-to-month,99.75,1836.25,102.01,1-2 years,0,true
3811-VBYBZ,Male,0,false,7,Month-to-month,99.8,673.25,96.18,0-1 year,0,true
5419-CONWX,Female,1,false,4,Month-to-month,99.8,442.85,110.71,0-1 year,0,true
8785-CJSHH,Female,0,true,60,Month-to-month,99.8,5985.75,99.76,4-5 years,0,false
6651-AZVTJ,Male,0,true,49,Month-to-month,99.8,4872.45,99.44,4-5 years,0,true
2845-AFFTX,Male,1,true,41,Month-to-month,99.8,4259.3,103.89,2-4 years,0,true
8631-WUXGY,Female,0,false,46,Month-to-month,99.8,4391.25,95.46,2-4 years,0,false
0320-JDNQG,Male,0,true,23,Month-to-month,99.85,2331.3,101.36,1-2 years,0,true
8443-WVPSS,Male,0,true,10,Month-to-month,99.85,990.9,99.09,0-1 year,0,true
4686-UXDML,Female,0,false,21,Month-to-month,99.85,1992.55,94.88,1-2 years,0,false
